kbofID,playerID,yearID,stint,lgID,teamID,POS,G,GS,InnOuts,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS_pct
16878,97157,2003,1,KBO,SK,SS,3,0,6,0,0,0,0,0,-,0,0,0,-
16879,97157,2003,1,KBO,SK,1B,1,0,6,0,0,2,1,0,1,0,0,0,-
16880,97157,2004,1,KBO,SK,3B,40,27,735,8,0,16,57,3,0.901,0,0,0,-
16881,97157,2004,1,KBO,SK,1B,16,7,207,1,0,66,8,5,0.987,0,0,0,-
16882,97157,2004,1,KBO,SK,2B,1,0,9,0,0,0,0,0,-,0,0,0,-
16883,97157,2004,1,KBO,SK,SS,1,0,3,0,0,0,1,0,1,0,0,0,-
16884,97157,2005,1,KBO,LG,3B,62,52,1212,8,0,37,80,11,0.936,0,0,0,-
16885,97157,2005,1,KBO,LG,1B,9,1,78,0,0,27,1,5,1,0,0,0,-
16886,97157,2005,1,KBO,LG,SS,2,0,9,0,0,1,4,0,1,0,0,0,-
16887,97157,2006,1,KBO,LG,SS,31,15,402,3,0,20,53,10,0.961,0,0,0,-
16888,97157,2006,1,KBO,LG,1B,25,13,348,0,0,116,9,11,1,0,0,0,-
16889,97157,2006,1,KBO,LG,3B,16,8,225,1,0,8,18,5,0.963,0,0,0,-
16890,97157,2007,1,KBO,LG,SS,2,0,9,0,0,0,2,0,1,0,0,0,-
16891,97157,2007,1,KBO,LG,1B,1,0,6,0,0,2,0,0,1,0,0,0,-
16892,97157,2008,1,KBO,KIA,1B,3,2,63,0,0,23,0,1,1,0,0,0,-
16893,97202,2001,1,KBO,Samsung,C,86,82,2160,4,1,579,60,10,0.994,4,46,29,38.7
16894,97202,2002,1,KBO,Samsung,C,131,130,3390,11,2,972,92,12,0.99,12,71,50,41.3
16895,97202,2003,1,KBO,Samsung,C,123,120,3138,13,1,779,71,15,0.985,8,62,42,40.4
16896,97202,2004,1,KBO,Samsung,C,68,56,1518,3,0,427,40,4,0.994,8,33,27,45
16897,97202,2004,1,KBO,Samsung,1B,5,2,51,2,0,14,1,3,0.882,0,0,0,-
16898,97202,2005,1,KBO,Samsung,C,105,101,2415,6,0,639,47,9,0.991,2,52,23,30.7
16899,97202,2006,1,KBO,Samsung,C,108,107,2589,4,0,664,55,8,0.994,4,55,37,40.2
16900,97202,2007,1,KBO,Samsung,C,120,120,2769,4,0,599,61,11,0.994,8,61,35,36.5
16901,97202,2008,1,KBO,Samsung,C,98,83,1944,3,0,414,45,7,0.994,4,58,34,37
16902,97202,2009,1,KBO,Samsung,C,41,36,789,2,1,190,20,2,0.991,1,27,12,30.8
16903,97202,2010,1,KBO,Samsung,C,96,86,1920,4,1,507,54,6,0.993,5,72,27,27.3
16904,97202,2011,1,KBO,Samsung,C,100,87,2025,6,0,495,41,5,0.989,3,42,23,35.4
16905,97202,2012,1,KBO,Samsung,C,105,84,2124,3,0,537,43,7,0.995,4,70,24,25.5
16906,97202,2013,1,KBO,Samsung,C,87,43,1254,4,1,363,22,1,0.99,5,58,13,18.3
16907,97202,2014,1,KBO,Samsung,C,9,2,78,1,0,18,3,0,0.955,0,3,2,40
16908,97202,2015,1,KBO,Samsung,C,32,14,429,0,0,144,4,0,1,3,16,2,11.1
16909,97204,2001,1,KBO,Doosan,SS,4,1,21,1,0,1,4,1,0.833,0,0,0,-
16910,97204,2001,1,KBO,Doosan,2B,2,0,15,0,0,0,2,0,1,0,0,0,-
16911,97204,2001,1,KBO,Doosan,3B,1,0,21,0,0,0,4,1,1,0,0,0,-
16912,97219,2001,1,KBO,Doosan,1B,22,10,312,1,0,112,9,10,0.992,0,0,0,-
16913,97219,2002,1,KBO,Doosan,1B,7,2,69,0,0,28,1,2,1,0,0,0,-
16914,97219,2003,1,KBO,Doosan,1B,52,46,1089,3,0,379,16,35,0.992,0,0,0,-
16915,97219,2004,1,KBO,Doosan,1B,6,2,63,0,0,15,0,2,1,0,0,0,-
16916,97219,2004,1,KBO,Doosan,OF,1,0,18,0,0,0,0,0,-,0,0,0,-
16917,97219,2005,1,KBO,Doosan,OF,26,15,375,0,0,26,0,0,1,0,0,0,-
16918,97219,2006,1,KBO,Doosan,OF,7,5,90,0,0,4,0,0,1,0,0,0,-
16919,97230,2001,1,KBO,Doosan,P,5,0,18,0,0,0,2,1,1,0,0,0,-
16920,97230,2002,1,KBO,Doosan,P,10,5,72,1,0,1,3,0,0.8,0,0,0,-
16921,97230,2003,1,KBO,Doosan,P,26,24,318,0,0,7,16,3,1,0,0,0,-
16922,97230,2004,1,KBO,Doosan,P,21,20,297,2,0,6,20,1,0.929,0,0,0,-
16923,97230,2007,1,KBO,Doosan,P,15,7,102,0,0,4,4,1,1,0,0,0,-
16924,97236,2001,1,KBO,Lotte,P,41,14,282,1,0,4,10,1,0.933,0,0,0,-
16925,97236,2002,1,KBO,Lotte,P,36,20,354,3,0,7,22,1,0.906,0,0,0,-
16926,97236,2003,1,KBO,SK,P,39,8,192,2,0,7,11,1,0.9,0,0,0,-
16927,97236,2004,1,KBO,SK,P,37,3,84,1,0,1,4,0,0.833,0,0,0,-
16928,97236,2007,1,KBO,SK,P,1,0,3,0,0,1,0,0,1,0,0,0,-
16929,97236,2008,1,KBO,Lotte,P,4,0,6,0,0,1,0,0,1,0,0,0,-
16930,97236,2009,1,KBO,KIA,P,21,0,24,0,0,1,1,0,1,0,0,0,-
16931,97300,2001,1,KBO,Hyundai,2B,9,2,90,0,0,7,11,2,1,0,0,0,-
16932,97300,2002,1,KBO,Hyundai,2B,30,7,303,0,0,29,37,11,1,0,0,0,-
16933,97300,2002,1,KBO,Hyundai,3B,26,14,405,4,0,10,31,4,0.911,0,0,0,-
16934,97300,2003,1,KBO,Hyundai,2B,29,3,192,1,0,19,20,6,0.975,0,0,0,-
16935,97300,2003,1,KBO,Hyundai,3B,17,4,120,1,0,7,11,2,0.947,0,0,0,-
16936,97300,2003,1,KBO,Hyundai,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
16937,97300,2004,1,KBO,Hyundai,2B,37,13,477,3,0,39,43,10,0.965,0,0,0,-
16938,97300,2004,1,KBO,Hyundai,3B,20,13,321,2,0,8,26,2,0.944,0,0,0,-
16939,97300,2005,1,KBO,Hyundai,2B,35,25,672,2,0,64,77,17,0.986,0,0,0,-
16940,97300,2005,1,KBO,Hyundai,3B,4,1,42,1,0,0,2,0,0.667,0,0,0,-
16941,97300,2007,1,KBO,Hyundai,2B,115,108,2667,12,0,226,285,59,0.977,0,0,0,-
16942,97300,2008,1,KBO,Woori,2B,63,49,1260,4,0,80,144,27,0.982,0,0,0,-
16943,97300,2008,1,KBO,Woori,3B,8,6,117,0,0,4,10,1,1,0,0,0,-
16944,97300,2009,1,KBO,Woori,2B,102,87,2190,5,0,163,247,59,0.988,0,0,0,-
16945,97300,2009,1,KBO,Woori,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
16946,97300,2010,1,KBO,Nexen,2B,89,55,1560,5,0,117,182,44,0.984,0,0,0,-
16947,97300,2011,1,KBO,Nexen,2B,21,10,318,2,0,27,33,6,0.968,0,0,0,-
16948,97300,2012,1,KBO,LG,2B,29,19,507,2,0,48,57,14,0.981,0,0,0,-
16949,97300,2012,1,KBO,LG,3B,7,3,93,0,0,5,8,1,1,0,0,0,-
16950,97300,2012,1,KBO,LG,SS,2,0,9,0,0,0,0,0,-,0,0,0,-
16951,97335,2001,1,KBO,Hyundai,1B,2,0,12,0,0,6,0,1,1,0,0,0,-
16952,97335,2002,1,KBO,Hyundai,1B,16,6,201,1,0,67,7,5,0.987,0,0,0,-
16953,97335,2003,1,KBO,Hyundai,1B,1,1,24,0,0,8,0,2,1,0,0,0,-
16954,97335,2005,1,KBO,Hyundai,1B,3,0,24,0,0,8,0,1,1,0,0,0,-
16955,97336,2001,1,KBO,Hanwha,P,20,14,207,0,0,2,11,0,1,0,0,0,-
16956,97336,2002,1,KBO,Hanwha,P,14,3,66,0,0,0,1,0,1,0,0,0,-
16957,97336,2003,1,KBO,Hanwha,P,13,6,126,0,0,1,3,0,1,0,0,0,-
16958,97336,2004,1,KBO,Hanwha,P,14,4,111,0,0,1,3,1,1,0,0,0,-
16959,97336,2005,1,KBO,Hanwha,P,40,13,336,0,1,4,23,1,1,0,0,0,-
16960,97336,2006,1,KBO,Hanwha,P,30,0,114,0,0,2,4,0,1,0,0,0,-
16961,97336,2007,1,KBO,Hanwha,P,33,12,297,1,1,12,16,0,0.966,0,0,0,-
16962,97336,2008,1,KBO,Hanwha,P,36,9,261,2,1,6,13,0,0.905,0,0,0,-
16963,97336,2009,1,KBO,Hanwha,P,13,2,60,0,0,1,2,0,1,0,0,0,-
16964,97336,2010,1,KBO,Hanwha,P,21,11,162,1,3,1,8,0,0.9,0,0,0,-
16965,97336,2012,1,KBO,SK,P,46,0,159,1,1,3,8,0,0.917,0,0,0,-
16966,97336,2013,1,KBO,SK,P,22,0,51,0,0,0,4,0,1,0,0,0,-
16967,97336,2014,1,KBO,KIA,P,40,0,159,0,0,3,5,0,1,0,0,0,-
16968,97336,2015,1,KBO,KIA,P,59,0,189,2,1,5,6,1,0.846,0,0,0,-
16969,97336,2016,1,KBO,KIA,P,54,3,171,0,1,0,6,0,1,0,0,0,-
16970,97336,2017,1,KBO,KIA,P,2,0,3,0,0,0,1,0,1,0,0,0,-
16971,97350,2001,1,KBO,Hyundai,OF,14,1,90,0,0,11,0,0,1,0,0,0,-
16972,97350,2001,1,KBO,Hyundai,OF,6,0,27,0,0,2,0,0,1,0,0,0,-
16973,97350,2001,1,KBO,Hyundai,OF,2,0,9,0,0,1,0,0,1,0,0,0,-
16974,97350,2002,1,KBO,Hyundai,OF,20,0,93,0,0,14,0,0,1,0,0,0,-
16975,97350,2002,1,KBO,Hyundai,OF,14,0,60,0,0,3,0,0,1,0,0,0,-
16976,97350,2002,1,KBO,Hyundai,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
16977,97350,2003,1,KBO,Hyundai,OF,13,0,72,0,0,7,0,0,1,0,0,0,-
16978,97350,2003,1,KBO,Hyundai,OF,10,0,51,1,0,4,0,0,0.8,0,0,0,-
16979,97350,2003,1,KBO,Hyundai,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
16980,97350,2004,1,KBO,Hyundai,OF,44,2,252,1,0,29,0,0,0.967,0,0,0,-
16981,97350,2004,1,KBO,Hyundai,OF,18,0,75,0,0,4,0,0,1,0,0,0,-
16982,97350,2004,1,KBO,Hyundai,OF,7,0,30,0,0,2,0,0,1,0,0,0,-
16983,97350,2005,1,KBO,Hyundai,OF,104,97,2535,4,0,213,4,1,0.982,0,0,0,-
16984,97350,2005,1,KBO,Hyundai,OF,10,0,51,1,0,3,0,0,0.75,0,0,0,-
16985,97350,2005,1,KBO,Hyundai,OF,2,0,9,0,0,0,0,0,-,0,0,0,-
16986,97350,2006,1,KBO,Hyundai,OF,59,15,633,0,0,47,1,0,1,0,0,0,-
16987,97350,2007,1,KBO,Hyundai,OF,17,6,231,0,0,15,0,0,1,0,0,0,-
16988,97350,2007,1,KBO,Hyundai,OF,4,0,18,0,0,1,0,0,1,0,0,0,-
16989,97350,2007,1,KBO,Hyundai,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
16990,97350,2008,1,KBO,Woori,OF,41,10,507,0,0,42,0,0,1,0,0,0,-
16991,97350,2008,1,KBO,Woori,OF,24,12,408,0,0,37,0,0,1,0,0,0,-
16992,97350,2008,1,KBO,Woori,OF,4,1,15,0,0,0,0,0,-,0,0,0,-
16993,97350,2009,1,KBO,Woori,OF,38,9,420,1,0,39,1,0,0.976,0,0,0,-
16994,97350,2009,1,KBO,Woori,OF,31,19,519,1,0,39,0,0,0.975,0,0,0,-
16995,97350,2009,1,KBO,Woori,OF,1,0,6,0,0,1,0,0,1,0,0,0,-
16996,97350,2010,1,KBO,Nexen,OF,8,5,147,0,0,7,0,0,1,0,0,0,-
16997,97350,2012,1,KBO,Nexen,OF,35,25,657,0,0,39,3,1,1,0,0,0,-
16998,97350,2012,1,KBO,Nexen,OF,31,15,477,2,0,34,4,1,0.95,0,0,0,-
16999,97350,2012,1,KBO,Nexen,OF,27,10,369,0,0,31,2,1,1,0,0,0,-
17000,97350,2013,1,KBO,Nexen,OF,13,0,72,0,0,5,0,0,1,0,0,0,-
17001,97350,2013,1,KBO,Nexen,OF,11,2,87,0,0,7,0,0,1,0,0,0,-
17002,97350,2013,1,KBO,Nexen,OF,7,0,30,0,0,2,0,0,1,0,0,0,-
17003,97351,2001,1,KBO,LG,OF,28,4,282,0,0,33,1,1,1,0,0,0,-
17004,97351,2001,1,KBO,LG,OF,17,3,132,0,0,9,0,0,1,0,0,0,-
17005,97351,2001,1,KBO,LG,OF,6,2,72,0,0,4,0,0,1,0,0,0,-
17006,97351,2002,1,KBO,LG,OF,38,18,654,0,0,57,2,1,1,0,0,0,-
17007,97351,2002,1,KBO,LG,OF,32,9,354,0,0,24,1,0,1,0,0,0,-
17008,97351,2002,1,KBO,LG,OF,3,0,39,0,0,4,0,0,1,0,0,0,-
17009,97351,2003,1,KBO,LG,OF,67,15,633,1,0,58,4,1,0.984,0,0,0,-
17010,97351,2003,1,KBO,LG,OF,17,2,117,0,0,13,0,0,1,0,0,0,-
17011,97351,2003,1,KBO,LG,OF,7,1,48,0,0,3,0,0,1,0,0,0,-
17012,97351,2004,1,KBO,LG,OF,58,9,504,2,0,36,1,0,0.949,0,0,0,-
17013,97351,2004,1,KBO,LG,OF,35,26,666,2,0,83,2,0,0.977,0,0,0,-
17014,97351,2004,1,KBO,LG,OF,21,4,192,0,0,14,0,0,1,0,0,0,-
17015,97351,2004,1,KBO,LG,1B,1,0,3,0,0,0,0,0,-,0,0,0,-
17016,97351,2006,1,KBO,LG,OF,33,7,360,0,0,43,1,0,1,0,0,0,-
17017,97351,2006,1,KBO,LG,OF,4,1,33,0,0,0,0,0,-,0,0,0,-
17018,97351,2006,1,KBO,LG,OF,1,0,0,0,0,0,0,0,-,0,0,0,-
17019,97351,2007,1,KBO,Lotte,OF,17,2,156,0,0,6,1,0,1,0,0,0,-
17020,97351,2007,1,KBO,Lotte,OF,14,9,231,0,0,21,0,0,1,0,0,0,-
17021,97351,2007,1,KBO,Lotte,OF,11,0,45,0,0,2,1,0,1,0,0,0,-
17022,97351,2008,1,KBO,Lotte,OF,12,7,174,0,0,15,0,0,1,0,0,0,-
17023,97351,2008,1,KBO,Lotte,OF,11,2,111,1,0,12,0,0,0.923,0,0,0,-
17024,97351,2008,1,KBO,Lotte,OF,3,0,24,0,0,2,0,0,1,0,0,0,-
17025,97351,2009,1,KBO,Lotte,OF,5,0,24,0,0,1,0,0,1,0,0,0,-
17026,97351,2009,1,KBO,Lotte,OF,2,0,9,0,0,0,0,0,-,0,0,0,-
17027,97351,2009,1,KBO,Lotte,OF,1,1,18,0,0,1,0,0,1,0,0,0,-
17028,97365,2001,1,KBO,Hyundai,P,2,0,9,0,0,0,0,0,-,0,0,0,-
17029,97400,2001,1,KBO,Samsung,OF,4,0,21,0,0,3,0,0,1,0,0,0,-
17030,97400,2001,1,KBO,Samsung,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
17031,97404,2001,1,KBO,SK,2B,47,27,612,1,0,40,55,15,0.99,0,0,0,-
17032,97404,2001,1,KBO,SK,3B,42,12,501,3,0,5,42,4,0.94,0,0,0,-
17033,97404,2001,1,KBO,SK,SS,26,18,498,2,0,20,51,10,0.973,0,0,0,-
17034,97404,2002,1,KBO,SK,2B,50,1,336,1,0,23,36,9,0.983,0,0,0,-
17035,97404,2002,1,KBO,SK,3B,39,3,252,3,0,4,16,0,0.87,0,0,0,-
17036,97404,2002,1,KBO,SK,SS,31,6,309,4,0,21,29,7,0.926,0,0,0,-
17037,97404,2003,1,KBO,SK,2B,56,2,372,2,0,23,43,8,0.971,0,0,0,-
17038,97404,2003,1,KBO,SK,SS,31,15,402,5,0,30,46,9,0.938,0,0,0,-
17039,97404,2003,1,KBO,SK,3B,11,1,90,1,0,2,10,1,0.923,0,0,0,-
17040,97404,2004,1,KBO,SK,2B,33,13,387,2,0,37,50,21,0.978,0,0,0,-
17041,97404,2004,1,KBO,SK,3B,28,1,153,0,0,9,10,1,1,0,0,0,-
17042,97404,2004,1,KBO,SK,OF,4,0,12,0,0,0,0,0,-,0,0,0,-
17043,97404,2004,1,KBO,SK,SS,2,0,12,0,0,1,1,0,1,0,0,0,-
17044,97423,2001,1,KBO,Hyundai,P,1,0,3,0,0,0,0,0,-,0,0,0,-
17045,97423,2002,1,KBO,Hyundai,P,4,0,18,0,0,0,0,0,-,0,0,0,-
17046,97423,2003,1,KBO,Hyundai,P,1,0,9,0,0,1,0,0,1,0,0,0,-
17047,97423,2004,1,KBO,Hyundai,P,3,0,15,0,0,0,0,0,-,0,0,0,-
17048,97423,2005,1,KBO,Hyundai,P,60,5,384,0,0,2,10,0,1,0,0,0,-
17049,97423,2006,1,KBO,Hyundai,P,47,0,216,2,0,3,6,0,0.818,0,0,0,-
17050,97423,2007,1,KBO,Hyundai,P,46,17,420,2,0,7,15,3,0.917,0,0,0,-
17051,97423,2008,1,KBO,Woori,P,34,15,312,2,0,5,9,0,0.875,0,0,0,-
17052,97423,2009,1,KBO,Woori,P,40,10,276,0,0,5,9,0,1,0,0,0,-
17053,97424,2001,1,KBO,Samsung,C,19,1,168,0,0,28,3,0,1,1,3,2,40
17054,97424,2002,1,KBO,Samsung,C,9,0,60,0,0,21,0,0,1,2,0,0,-
17055,97515,2002,1,KBO,Lotte,1B,25,14,423,1,0,159,14,20,0.994,0,0,0,-
17056,97515,2002,1,KBO,Lotte,2B,15,11,282,0,0,17,38,8,1,0,0,0,-
17057,97515,2002,1,KBO,Lotte,3B,4,1,42,0,0,0,3,0,1,0,0,0,-
17058,97515,2003,1,KBO,Lotte,1B,15,14,345,1,0,146,9,18,0.994,0,0,0,-
17059,97531,2001,1,KBO,Lotte,P,8,0,27,0,0,2,0,0,1,0,0,0,-
17060,97531,2002,1,KBO,Lotte,P,3,0,9,0,0,2,0,0,1,0,0,0,-
17061,97541,2001,1,KBO,Lotte,P,6,0,15,0,0,1,0,0,1,0,0,0,-
17062,97541,2002,1,KBO,Lotte,P,19,0,93,0,0,0,4,1,1,0,0,0,-
17063,97541,2003,1,KBO,Lotte,P,44,12,330,0,0,5,21,0,1,0,0,0,-
17064,97541,2004,1,KBO,Lotte,P,30,1,174,0,0,1,10,2,1,0,0,0,-
17065,97541,2005,1,KBO,Lotte,P,54,1,225,2,0,5,16,1,0.913,0,0,0,-
17066,97541,2006,1,KBO,Lotte,P,33,0,129,0,0,3,11,0,1,0,0,0,-
17067,97541,2007,1,KBO,Lotte,P,7,0,21,0,0,0,1,0,1,0,0,0,-
17068,97541,2009,1,KBO,Lotte,P,57,0,222,1,0,2,10,0,0.923,0,0,0,-
17069,97541,2010,1,KBO,Lotte,P,43,0,138,0,0,4,7,0,1,0,0,0,-
17070,97541,2011,1,KBO,Nexen,P,44,0,156,0,0,2,12,0,1,0,0,0,-
17071,97541,2012,1,KBO,Nexen,P,40,0,132,1,0,2,5,0,0.875,0,0,0,-
17072,97541,2013,1,KBO,Nexen,P,56,0,207,0,0,2,13,0,1,0,0,0,-
17073,97541,2014,1,KBO,Nexen,P,7,0,21,0,0,0,2,1,1,0,0,0,-
17074,97541,2015,1,KBO,Nexen,P,2,0,6,0,0,0,0,0,-,0,0,0,-
17075,97541,2016,1,KBO,Nexen,P,15,0,54,0,0,0,5,0,1,0,0,0,-
17076,97571,2001,1,KBO,Lotte,P,29,29,519,0,0,17,38,1,1,0,0,0,-
17077,97571,2002,1,KBO,Lotte,P,23,22,426,0,0,11,26,5,1,0,0,0,-
17078,97571,2003,1,KBO,Lotte,P,18,18,327,2,1,7,23,2,0.938,0,0,0,-
17079,97571,2004,1,KBO,Lotte,P,42,11,324,1,0,6,16,1,0.957,0,0,0,-
17080,97571,2005,1,KBO,Lotte,P,28,26,507,2,0,17,31,2,0.96,0,0,0,-
17081,97571,2006,1,KBO,Lotte,P,25,24,483,1,2,16,40,2,0.982,0,0,0,-
17082,97571,2007,1,KBO,Lotte,P,30,30,582,1,1,11,52,0,0.984,0,0,0,-
17083,97571,2008,1,KBO,Lotte,P,26,26,537,2,0,17,43,7,0.968,0,0,0,-
17084,97571,2009,1,KBO,Lotte,P,14,14,207,1,0,7,18,3,0.962,0,0,0,-
17085,97571,2013,1,KBO,NC,P,28,6,180,0,0,3,15,2,1,0,0,0,-
17086,97571,2014,1,KBO,NC,P,52,1,144,2,0,4,11,2,0.882,0,0,0,-
17087,97571,2015,1,KBO,NC,P,26,19,315,0,0,3,15,2,1,0,0,0,-
17088,97575,2001,1,KBO,Lotte,P,13,5,111,0,0,1,9,0,1,0,0,0,-
17089,97575,2002,1,KBO,Lotte,P,17,10,201,0,0,7,10,1,1,0,0,0,-
17090,97575,2004,1,KBO,Hanwha,P,25,22,369,2,0,4,21,0,0.926,0,0,0,-
17091,97575,2005,1,KBO,Hanwha,P,26,26,519,4,1,14,31,1,0.918,0,0,0,-
17092,97575,2006,1,KBO,Hanwha,P,31,29,567,3,1,21,31,3,0.945,0,0,0,-
17093,97575,2007,1,KBO,Hanwha,P,21,11,252,1,0,3,13,1,0.941,0,0,0,-
17094,97621,2001,1,KBO,KIA,P,11,11,156,0,0,2,11,2,1,0,0,0,-
17095,97621,2002,1,KBO,KIA,P,30,0,57,0,0,2,5,1,1,0,0,0,-
17096,97621,2003,1,KBO,KIA,P,28,0,78,0,0,2,5,0,1,0,0,0,-
17097,97621,2004,1,KBO,KIA,P,34,0,90,0,0,2,7,0,1,0,0,0,-
17098,97621,2005,1,KBO,KIA,P,23,0,33,0,0,2,4,1,1,0,0,0,-
17099,97629,2002,1,KBO,LG,P,2,0,0,0,0,0,0,0,-,0,0,0,-
17100,97644,2001,1,KBO,KIA,OF,70,58,1611,3,0,133,6,1,0.979,0,0,0,-
17101,97644,2001,1,KBO,KIA,OF,17,5,174,0,0,12,0,0,1,0,0,0,-
17102,97644,2001,1,KBO,KIA,OF,5,0,36,0,0,5,0,0,1,0,0,0,-
17103,97644,2002,1,KBO,KIA,OF,113,79,2382,7,0,150,6,2,0.957,0,0,0,-
17104,97644,2003,1,KBO,Doosan,OF,60,40,1239,1,0,102,1,1,0.99,0,0,0,-
17105,97644,2003,1,KBO,Doosan,OF,31,14,429,0,0,37,1,0,1,0,0,0,-
17106,97644,2003,1,KBO,Doosan,OF,24,16,456,1,0,46,3,0,0.98,0,0,0,-
17107,97644,2004,1,KBO,Doosan,OF,92,73,1950,1,0,160,6,1,0.994,0,0,0,-
17108,97644,2004,1,KBO,Doosan,OF,31,11,378,0,0,26,0,0,1,0,0,0,-
17109,97644,2004,1,KBO,Doosan,OF,5,2,51,0,0,4,2,1,1,0,0,0,-
17110,97644,2005,1,KBO,Doosan,OF,81,63,1665,1,0,113,6,3,0.992,0,0,0,-
17111,97644,2005,1,KBO,Doosan,OF,9,6,138,0,0,12,1,1,1,0,0,0,-
17112,97644,2006,1,KBO,Samsung,OF,112,85,2349,3,0,196,5,1,0.985,0,0,0,-
17113,97644,2006,1,KBO,Samsung,OF,10,1,114,0,0,7,0,0,1,0,0,0,-
17114,97644,2007,1,KBO,Samsung,OF,51,40,1056,2,0,81,0,0,0.976,0,0,0,-
17115,97644,2007,1,KBO,Samsung,OF,46,34,915,1,0,93,2,1,0.99,0,0,0,-
17116,97644,2008,1,KBO,Samsung,OF,53,12,558,0,0,42,1,0,1,0,0,0,-
17117,97644,2008,1,KBO,Samsung,OF,52,33,789,0,0,47,0,0,1,0,0,0,-
17118,97644,2008,1,KBO,Samsung,OF,25,19,438,0,0,40,0,0,1,0,0,0,-
17119,97644,2009,1,KBO,Samsung,OF,33,19,543,1,0,60,4,1,0.985,0,0,0,-
17120,97644,2009,1,KBO,Samsung,OF,25,9,285,0,0,24,0,0,1,0,0,0,-
17121,97644,2009,1,KBO,Samsung,OF,8,5,105,0,0,13,0,0,1,0,0,0,-
17122,97709,2001,1,KBO,Hanwha,2B,64,44,1047,10,0,93,138,35,0.959,0,0,0,-
17123,97709,2001,1,KBO,Hanwha,SS,28,25,630,5,0,31,69,15,0.952,0,0,0,-
17124,97709,2002,1,KBO,Hanwha,3B,30,29,759,3,0,24,63,6,0.967,0,0,0,-
17125,97709,2002,1,KBO,Hanwha,2B,24,14,339,1,0,33,40,11,0.986,0,0,0,-
17126,97709,2002,1,KBO,Hanwha,SS,24,13,321,2,0,20,33,5,0.964,0,0,0,-
17127,97709,2003,1,KBO,Hanwha,SS,62,34,981,2,0,54,113,19,0.988,0,0,0,-
17128,97709,2003,1,KBO,Hanwha,3B,26,13,393,2,0,15,32,3,0.959,0,0,0,-
17129,97709,2003,1,KBO,Hanwha,2B,13,2,93,0,0,3,9,0,1,0,0,0,-
17130,97709,2004,1,KBO,Hanwha,2B,30,0,171,1,0,16,16,5,0.97,0,0,0,-
17131,97709,2004,1,KBO,Hanwha,3B,21,2,150,1,0,5,9,1,0.933,0,0,0,-
17132,97709,2004,1,KBO,Hanwha,SS,21,4,210,1,0,19,20,6,0.975,0,0,0,-
17133,97709,2005,1,KBO,Hanwha,2B,85,82,1863,9,0,180,231,49,0.979,0,0,0,-
17134,97709,2006,1,KBO,Hanwha,2B,33,30,567,1,0,54,62,11,0.991,0,0,0,-
17135,97709,2006,1,KBO,Hanwha,3B,1,1,12,0,0,0,1,0,1,0,0,0,-
17136,97709,2007,1,KBO,Hanwha,2B,78,55,1203,4,0,112,138,37,0.984,0,0,0,-
17137,97758,2004,1,KBO,Hanwha,P,23,15,282,0,0,3,20,4,1,0,0,0,-
17138,97758,2005,1,KBO,Hanwha,P,32,21,384,0,0,11,29,2,1,0,0,0,-
17139,97758,2006,1,KBO,Hanwha,P,36,5,165,0,0,3,10,1,1,0,0,0,-
17140,97758,2007,1,KBO,Hanwha,P,13,0,42,0,0,0,3,0,1,0,0,0,-
17141,97815,2001,1,KBO,SK,P,68,2,399,0,0,10,24,0,1,0,0,0,-
17142,97815,2002,1,KBO,Samsung,P,54,3,192,2,0,2,13,0,0.882,0,0,0,-
17143,97815,2003,1,KBO,Samsung,P,47,0,174,1,1,0,13,0,0.929,0,0,0,-
17144,97815,2004,1,KBO,Samsung,P,34,1,93,0,0,4,5,0,1,0,0,0,-
17145,97815,2005,1,KBO,Samsung,P,21,0,24,0,0,0,0,0,-,0,0,0,-
17146,97815,2006,1,KBO,Samsung,P,49,0,99,0,0,1,5,2,1,0,0,0,-
17147,97815,2007,1,KBO,Samsung,P,12,0,21,0,0,1,0,0,1,0,0,0,-
17148,97815,2008,1,KBO,LG,P,38,0,69,0,0,2,3,0,1,0,0,0,-
17149,97815,2009,1,KBO,LG,P,63,0,144,0,0,1,10,0,1,0,0,0,-
17150,97815,2010,1,KBO,LG,P,65,0,141,2,0,3,9,0,0.857,0,0,0,-
17151,97815,2011,1,KBO,LG,P,11,0,15,0,0,0,0,0,-,0,0,0,-
17152,98128,2001,1,KBO,LG,P,4,0,3,0,0,0,0,0,-,0,0,0,-
17153,98128,2002,1,KBO,Doosan,P,10,1,24,0,0,1,0,0,1,0,0,0,-
17154,98128,2003,1,KBO,Doosan,P,3,0,0,0,0,0,0,0,-,0,0,0,-
17155,98128,2004,1,KBO,SK,P,21,2,117,0,0,3,11,1,1,0,0,0,-
17156,98128,2005,1,KBO,SK,P,42,0,102,0,0,7,7,0,1,0,0,0,-
17157,98128,2006,1,KBO,SK,P,32,0,57,0,0,3,5,0,1,0,0,0,-
17158,98128,2007,1,KBO,SK,P,40,0,78,0,1,2,7,1,1,0,0,0,-
17159,98128,2009,1,KBO,LG,P,20,0,42,0,0,1,2,0,1,0,0,0,-
