debutID,playerID,debutYear,debutTeam,krName,position,signingBonus,salary,draftOrder,debutYearTeam
1714,73823,,,스미스,Pitcher,,,03 SK 자유선발,
1715,73824,2003,SK,최경철,,,,99 쌍방울 2차우선,03SK
1716,73825,2003,SK,이영욱,,,,99 쌍방울 2차 8라운드 59순위,03SK
1717,73827,2008,KIA,김형철,Infielder,,,99 쌍방울 2차 4라운드 27순위,08KIA
1718,73830,2003,SK,조진호,,,,,03SK
1719,73848,,,디아즈,Infielder,,,03 SK 자유선발,
1720,73853,,,송수근,Outfielder,,,,
1721,73856,,,양승학,Outfielder,,,,
1722,74103,2004,LG,박기남,,,,00 LG 2차 6라운드 43순위,04LG
1723,74123,,,후타도,Pitcher,,,04 LG 자유선발,
1724,74124,,,쿠퍼,Pitcher,,,04 LG 자유선발,
1725,74125,,,마틴,Outfielder,,,04 LG 자유선발,
1726,74130,2004,LG,민경수,Pitcher,,,00 LG 2차 7라운드 51순위,04LG
1727,74139,2004,LG,장진용,,,,04 LG 1차,04LG
1728,74146,,,손기현,Pitcher,,,,
1729,74148,2004,LG,이시찬,Infielder,,,04 LG 2차 4라운드 31순위,04LG
1730,74158,2004,LG,김태완,Infielder,,,00 LG 2차 3라운드 19순위,04LG
1731,74160,,,송현우,Pitcher,,,00 LG 2차 5라운드 35순위,
1732,74163,2004,LG,이용규,,,,04 LG 2차 2라운드 15순위,04LG
1733,74167,2004,LG,심수창,Pitcher,,,00 LG 2차 11라운드 83순위,04LG
1734,74169,,,허용,Outfielder,,,,
1735,74206,2004,Doosan,김재호,Infielder,20000만원,30000만원,04 두산 1차,04두산
1736,74215,2004,Doosan,윤석민,Infielder,9000만원,18000만원,04 두산 2차 3라운드 20순위,04두산
1737,74219,,,이경민,Pitcher,,,,
1738,74223,2004,Doosan,용덕한,,,,04 두산 2차 8라운드 54순위,04두산
1739,74229,,,김수훈,Pitcher,,,,
1740,74239,,,홍마태,Pitcher,,,,
1741,74242,,,방승재,Outfielder,,,,
1742,74246,,,김혜겸,Outfielder,,,,
1743,74247,2008,Sangmu,이원희,Outfielder,,,04 두산 2차 1라운드 4순위,08상무
1744,74256,,,송수,Infielder,,,,
1745,74260,,,김무학,Pitcher,,,,
1746,74304,2008,Nexen,최현종,Outfielder,,,04 현대 2차 4라운드 29순위,08넥센
1747,74336,,,피어리,Pitcher,,,04 현대 자유선발,
1748,74339,2004,Hyundai,유한준,,,,00 현대 2차 3라운드 20순위,04현대
1749,74346,,,이승주,Outfielder,,,,
1750,74358,2004,Hyundai,조평호,Infielder,,,04 현대 2차 7라운드 51순위,04현대
1751,74359,2004,Hyundai,오주원,,,,04 현대 2차 1라운드 5순위,04현대
1752,74363,2004,Hyundai,박건우,Pitcher,,,04 현대 2차 2라운드 13순위,04현대
1753,74402,2004,Samsung,이정식,,,,04 삼성 2차 2라운드 16순위,04삼성
1754,74429,,,오리어리,Outfielder,,,04 삼성 자유선발,
1755,74430,,,로페즈,Infielder,,,04 삼성 자유선발,
1756,74453,,,채형직,Pitcher,,,04 삼성 2차 5라운드 40순위,
1757,74454,2004,Samsung,윤성환,Pitcher,16000만원,40000만원,04 삼성 2차 1라운드 8순위,04삼성
1758,74458,,,호지스,Pitcher,,,04 삼성 자유선발,
1759,74460,2004,Samsung,안태영,Infielder,,,04 삼성 2차 7라운드 52순위,04삼성
1760,74465,2004,Samsung,박석민,,,,04 삼성 1차,04삼성
1761,74513,2004,Lotte,장원준,Pitcher,35000만원,5000만원,04 롯데 1차,04롯데
1762,74529,2010,Nexen,김수화,Pitcher,,,04 롯데 2차 1라운드 1순위,10넥센
1763,74534,,,라이온,Outfielder,,,04 롯데 자유선발,
1764,74540,2004,Lotte,강민호,Catcher,9000만원,40000만원,04 롯데 2차 3라운드 17순위,04롯데
1765,74543,2004,Lotte,최대성,Pitcher,,,04 롯데 2차 2라운드 9순위,04롯데
1766,74548,,,이정동,Pitcher,,,04 롯데 2차 5라운드 33순위,
1767,74556,2004,Lotte,허준혁,Pitcher,,,04 롯데 2차 6라운드 41순위,04롯데
1768,74559,,,황이갑,Infielder,,,,
1769,74560,,,김종성,Outfielder,,,,
1770,74562,,,성민국,Catcher,,,,
1771,74564,,,서정호,Outfielder,,,,
1772,74565,,,박진환,Infielder,,,00 롯데 2차 5라운드 39순위,
1773,74605,2004,KIA,김주형,Infielder,,,04 KIA 1차,04KIA
1774,74620,,,이동현,Pitcher,,,04 KIA 2차 1라운드 6순위,
1775,74630,2004,KIA,박근홍,Pitcher,,,04 KIA 2차 2라운드 14순위,04KIA
1776,74635,,,주창훈,Infielder,,,,
1777,74642,,,김성호,Catcher,,,,
1778,74643,,,박강우,Pitcher,,,,
1779,74647,2004,KIA,이상화,,,,04 KIA 2차 4라운드 30순위,04KIA
1780,74650,2004,KIA,이영수,,,,00 해태 2차 4라운드 26순위,04KIA
1781,74651,2004,KIA,김성계,Pitcher,,,04 KIA 2차 5라운드 38순위,04KIA
1782,74653,,,마뇽,Pitcher,,,04 KIA 자유선발,
1783,74704,,,권영근,Infielder,,,,
1784,74720,,,조문기,Catcher,,,,
1785,74723,,,엔젤,Infielder,,,04 한화 자유선발,
1786,74726,2004,Hanwha,조영민,Pitcher,,,00 한화 2차 6라운드 48순위,04한화
1787,74728,2004,Hanwha,김창훈,Pitcher,,,04 한화 1차,04한화
1788,74729,2004,Hanwha,최진행,Outfielder,10000만원,16000만원,04 한화 2차 2라운드 10순위,04한화
1789,74731,2004,Hanwha,송창식,Pitcher,20000만원,16000만원,04 한화 2차 1라운드 2순위,04한화
1790,74745,2004,Hanwha,고동진,,,,00 한화 2차 4라운드 32순위,04한화
1791,74746,,,이창훈,Infielder,,,,
1792,74748,2004,Hanwha,정재원,Pitcher,,,04 한화 2차 4라운드 26순위,04한화
1793,74756,2004,Hanwha,박노민,,,,04 한화 2차 3라운드 18순위,04한화
1794,74761,,,윤경영,Pitcher,,,99 LG 2차 7라운드 55순위,
1795,74817,,,김종민,Pitcher,,,,
1796,74823,2004,SK,임훈,,,,04 SK 2차 5라운드 35순위,04SK
1797,74828,,,카브레라,Pitcher,,,04 SK 자유선발,
1798,74836,,,최혁길,Pitcher,,,,
1799,74838,2004,SK,윤희상,Pitcher,20000만원,7500만원,04 SK 2차 1라운드 3순위,04SK
1800,74840,,,박권수,Pitcher,,,,
1801,74846,2004,SK,박정권,,,,00 쌍방울 2차 9라운드 65순위,04SK
1802,74849,,,김원,Outfielder,,,,
1803,74857,2004,SK,정우람,,,,04 SK 2차 2라운드 11순위,04SK
1804,74858,,,지훈,Pitcher,,,04 SK 2차 3라운드 19순위,
1805,75125,2005,LG,박병호,Infielder,33000만원,38000만원,05 LG 1차,05LG
1806,75131,,,손상정,Pitcher,,,,
1807,75138,2005,LG,신재웅,,,,05 LG 2차 3라운드 19순위,05LG
1808,75143,2010,Nexen,강병우,Outfielder,,,05 LG 2차 6라운드 42순위,10넥센
1809,75149,2005,LG,홍성용,,,,05 LG 2차 5라운드 35순위,05LG
1810,75151,2005,LG,정의윤,Outfielder,23000만원,30000만원,05 LG 2차 1라운드 3순위,05LG
1811,75154,,,클리어,Outfielder,,,05 LG 자유선발,
1812,75155,2010,Doosan,왈론드,Pitcher,,,05 LG 자유선발,10두산
1813,75156,,,마테오,Outfielder,,,05 LG 자유선발,
1814,75174,,,박가람,Infielder,,,,
1815,75230,,,랜들,Pitcher,,,05 두산 자유선발,
1816,75244,,,이호성,Infielder,,,,
1817,75245,,,스미스,Pitcher,,,05 두산 자유선발,
1818,75250,2005,Doosan,박정배,,,,05 두산 2차 6라운드 41순위,05두산
1819,75253,,,김하람,Infielder,,,,
1820,75255,,,김명제,Pitcher,,,05 두산 1차,
1821,75258,2005,Doosan,금민철,Pitcher,4500만원,15000만원,05 두산 2차 4라운드 26순위,05두산
1822,75259,,,강관식,Pitcher,,,,
1823,75261,2005,Doosan,서동환,Pitcher,,,05 두산 2차 1라운드 2순위,05두산
1824,75266,,,윤승균,Outfielder,,,,
1825,75268,2005,Doosan,조현근,Pitcher,,,05 두산 2차 2라운드 10순위,05두산
1826,75307,2005,Hyundai,차화준,Infielder,,,05 현대 2차 1라운드 8순위,05현대
1827,75321,2005,Hyundai,손승락,,,,01 현대 2차 3라운드 25순위,05현대
1828,75324,,,캘러웨이,Pitcher,,,05 현대 자유선발,
1829,75333,2005,Hyundai,서튼,,,,05 현대 자유선발,05현대
1830,75334,2005,Hyundai,오재일,Infielder,8000만원,15000만원,05 현대 2차 3라운드 24순위,05현대
1831,75340,2005,Hyundai,전유수,Pitcher,1500만원,8000만원,05 현대 2차 8라운드 58순위,05현대
1832,75342,2005,Hyundai,이보근,Pitcher,5000만원,20000만원,05 현대 2차 5라운드 39순위,05현대
1833,75344,2005,Hyundai,허준,Catcher,,,01 현대 2차 6라운드 44순위,05현대
1834,75347,2005,Hyundai,오성민,Pitcher,,,05 현대 2차 4라운드 32순위,05현대
1835,75356,,,이상우,Pitcher,,,,
1836,75392,,,유덕형,Infielder,,,,
1837,75404,2008,KIA,유용목,Infielder,,,05 삼성 2차 4라운드 29순위,08KIA
1838,75421,2005,Samsung,오승환,Pitcher,18000만원,80000만원,05 삼성 2차 1라운드 5순위,05삼성
1839,75424,,,곽동훈,Pitcher,,,05 삼성 2차 5라운드 36순위,
1840,75427,,,백준영,Pitcher,,,,
1841,75429,,,바르가스,Pitcher,,,05 삼성 자유선발,
1842,75441,2005,Samsung,조영훈,,,,01 삼성 2차 2라운드 11순위,05삼성
1843,75442,2009,Nexen,손승현,Catcher,,,01 삼성 2차 6라운드 43순위,09넥센
1844,75443,,,하리칼라,Pitcher,,,05 삼성 자유선발,
1845,75444,,,해크먼,Pitcher,,,05 삼성 자유선발,
1846,75458,,,강유삼,Pitcher,,,,
1847,75464,2005,Samsung,박성훈,Pitcher,,,01 삼성 2차 4라운드 27순위,05삼성
1848,75523,,,최혁권,Pitcher,,,05 롯데 2차 3라운드 17순위,
1849,75537,2005,Lotte,조정훈,Pitcher,,,05 롯데 2차 1라운드 1순위,05롯데
1850,75539,2005,Lotte,이재율,,,,05 롯데 1차,05롯데
1851,75551,,,펠로우,Outfielder,,,05 롯데 자유선발,
1852,75554,,,이동훈,,,,05 롯데 2차 7라운드 47순위,
1853,75563,,,황준영,Infielder,,,,
1854,75566,2005,Lotte,이원석,Infielder,13000만원,30000만원,05 롯데 2차 2라운드 9순위,05롯데
1855,75608,2005,KIA,최훈락,,,,05 KIA 2차 3라운드 22순위,05KIA
1856,75612,2005,KIA,송산,Catcher,,,01 해태 2차 5라운드 38순위,05KIA
1857,75620,2005,KIA,윤석민,Pitcher,,,05 KIA 2차 1라운드 6순위,05KIA
1858,75635,2005,KIA,이범석,Pitcher,,,05 KIA 2차 2라운드 14순위,05KIA
1859,75640,2005,KIA,백정훈,,,,,05KIA
1860,75648,,,임성민,Outfielder,,,,
1861,75653,,,블랭크,Pitcher,,,05 KIA 자유선발,
1862,75659,,,그레이싱어,Pitcher,,,05 KIA 자유선발,
1863,75662,,,김정수,Infielder,,,,
1864,75663,2005,KIA,차정민,Pitcher,,,01 해태 2차 10라운드 79순위,05KIA
1865,75668,2005,KIA,곽정철,,,,05 KIA 1차,05KIA
1866,75705,2005,Hanwha,백승룡,,,,01 한화 2차 5라운드 37순위,05한화
1867,75706,2005,Hanwha,전현태,Infielder,,,05 한화 2차 2라운드 12순위,05한화
1868,75730,2005,Hanwha,윤근영,Pitcher,,,05 한화 1차,05한화
1869,75734,,,스미스,Outfielder,,,05 한화 자유선발,
1870,75736,2005,Hanwha,오재필,Outfielder,,,01 한화 2차 12라운드 93순위,05한화
1871,75739,,,김동영,Outfielder,,,05 한화 2차 4라운드 28순위,
1872,75750,2005,Hanwha,양훈,Pitcher,,,05 한화 2차 1라운드 4순위,05한화
1873,75762,,,정희상,Outfielder,,,05 한화 육성선수,
1874,75763,,,서민욱,Pitcher,,,,
1875,75799,,,조성민,,,,,
1876,75808,2005,SK,정근우,Infielder,14000만원,35000만원,05 SK 2차 1라운드 7순위,05SK
1877,75828,,,크루즈,Pitcher,,,05 SK 자유선발,
1878,75830,,,차바치,Pitcher,,,05 SK 자유선발,
1879,75831,,,산체스,Pitcher,,,05 SK 자유선발,
1880,75843,,,권덕준,Pitcher,,,,
1881,75847,2005,SK,최정,Infielder,30000만원,170000만원,05 SK 1차,05SK
1882,75848,,,장찬,Pitcher,,,,
1883,75852,2005,SK,김선규,Pitcher,,,05 SK 2차 4라운드 31순위,05SK
1884,75859,,,김태환,Pitcher,,,,
1885,75861,,,홍성수,Pitcher,,,,
1886,75867,2005,SK,김진성,Pitcher,,33000만원,04 SK 2차 6라운드 42순위,05SK
1887,76100,2006,LG,이병규,,,,06 LG 육성선수,06LG
1888,76118,2006,LG,원종현,Pitcher,11000만원,50000만원,06 LG 2차 2라운드 11순위,06LG
1889,76119,2006,LG,김기표,Pitcher,,,06 LG 1차,06LG
1890,76120,,,베로커,Pitcher,,,06 LG 자유선발,
1891,76140,2006,LG,신창호,Pitcher,,,06 LG 2차 1라운드 3순위,06LG
1892,76146,,,윤동건,Pitcher,,,06 LG 2차 3라운드 19순위,
1893,76154,,,텔레마코,Pitcher,,,06 LG 자유선발,
1894,76158,2006,LG,최승준,,,,06 LG 2차 7라운드 51순위,06LG
1895,76169,,,김회권,Pitcher,,,,
1896,76199,,,카라이어,Pitcher,,,06 LG 자유선발,
1897,76225,2006,Doosan,김건국,Pitcher,13000만원,4500만원,06 두산 2차 1라운드 6순위,06두산
1898,76231,,,이승엽,Infielder,,,,
1899,76232,2006,Doosan,양의지,Catcher,3000만원,160000만원,06 두산 2차 8라운드 59순위,06두산
1900,76235,,,박진원,Outfielder,,,,
1901,76240,,,정재훈,Pitcher,,,,
1902,76249,2006,Doosan,민병헌,Outfielder,12000만원,50000만원,06 두산 2차 2라운드 14순위,06두산
1903,76262,2006,Doosan,원용묵,Pitcher,,,05 두산 육성선수,06두산
1904,76267,2006,Doosan,최주환,Infielder,6000만원,30000만원,06 두산 2차 6라운드 46순위,06두산
1905,76290,2006,Doosan,김현수,Outfielder,,50000만원,06 두산 육성선수,06두산
1906,76304,2006,Hyundai,신현철,Infielder,,,06 현대 2차 5라운드 40순위,06현대
1907,76313,2006,Hyundai,황재균,Infielder,6000만원,50000만원,06 현대 2차 3라운드 24순위,06현대
1908,76322,2006,Hyundai,유선정,Catcher,,,06 현대 2차 6라운드 48순위,06현대
1909,76325,2006,Hyundai,강정호,Infielder,,,06 현대 2차 1라운드 8순위,06현대
1910,76329,2006,Hyundai,이현승,Pitcher,18000만원,10000만원,02 현대 2차 3라운드 26순위,06현대
1911,76338,2008,Nexen,장태종,Pitcher,,,02 현대 2차 5라운드 42순위,08넥센
1912,76350,2006,Hyundai,김세현,Pitcher,10000만원,8000만원,06 현대 2차 2라운드 16순위,06현대
1913,76355,2006,Hyundai,장원삼,Pitcher,25000만원,3000만원,02 현대 2차 11라운드 89순위,06현대
1914,76357,2006,Hyundai,조용훈,Pitcher,,,06 현대 2차 4라운드 32순위,06현대
1915,76360,,,조순권,Pitcher,,,,
1916,76368,2006,Hyundai,유재신,,,,06 현대 2차 7라운드 56순위,06현대
1917,76393,2007,Hyundai,박민주,Pitcher,,,07 현대 육성선수,07현대
1918,76404,2006,LG,황선일,Outfielder,,,06 LG 2차 4라운드 27순위,06LG
1919,76410,,,세라노,Pitcher,,,06 SK 자유선발,
1920,76418,,,정홍준,Pitcher,,,02 삼성 2차 9라운드 72순위,
1921,76429,,,브라운,Pitcher,,,06 삼성 자유선발,
1922,76430,2006,Samsung,김상수,Pitcher,13000만원,24000만원,06 삼성 2차 2라운드 15순위,06삼성
1923,76435,2007,Samsung,이여상,Infielder,,,06 삼성 육성선수,07삼성
1924,76454,2006,Samsung,김효남,Pitcher,,,06 삼성 1차,06삼성
1925,76455,2006,Samsung,차우찬,Pitcher,15000만원,5000만원,06 삼성 2차 1라운드 7순위,06삼성
1926,76459,2006,Samsung,양영동,,,,06 삼성 육성선수,06삼성
1927,76461,2006,Samsung,김기태,Pitcher,,,06 삼성 2차 3라운드 23순위,06삼성
1928,76469,2006,Samsung,모상기,Infielder,,,06 삼성 2차 6라운드 47순위,06삼성
1929,76509,2006,Lotte,김문호,Outfielder,12000만원,5000만원,06 롯데 2차 3라운드 17순위,06롯데
1930,76512,,,마이로우,Outfielder,,,06 롯데 자유선발,
1931,76515,,,홍유택,Infielder,,,,
1932,76525,,,존갈,Outfielder,,,06 롯데 자유선발,
1933,76529,2006,Lotte,나승현,Pitcher,,,06 롯데 2차 1라운드 1순위,06롯데
1934,76536,2006,Lotte,손용석,,,,06 롯데 1차,06롯데
1935,76540,2006,Lotte,배장호,Pitcher,9000만원,2700만원,06 롯데 2차 4라운드 25순위,06롯데
1936,76550,,,김유신,Pitcher,,,06 롯데 2차 5라운드 33순위,
1937,76553,2006,Lotte,이승재,,,,02 롯데 2차 5라운드 38순위,06롯데
1938,76556,2010,SK,추경식,Infielder,,,02 롯데 2차 9라운드 70순위,10SK
1939,76562,2006,Lotte,황동채,Outfielder,,,06 롯데 2차 6라운드 41순위,06롯데
1940,76567,,,김정환,Pitcher,,,,
1941,76610,2006,KIA,한기주,Pitcher,,,06 KIA 1차,06KIA
1942,76632,,,서브넥,Infielder,,,06 KIA 자유선발,
1943,76633,,,스캇,Infielder,,,06 KIA 자유선발,
1944,76638,,,박정규,Pitcher,,,06 KIA 2차 2라운드 13순위,
1945,76639,2006,KIA,손영민,Pitcher,,,06 KIA 2차 1라운드 5순위,06KIA
1946,76650,2006,KIA,진해수,Pitcher,4000만원,7000만원,05 KIA 2차 7라운드 50순위,06KIA
1947,76653,2006,KIA,박경태,Pitcher,,,06 KIA 2차 3라운드 21순위,06KIA
1948,76656,2006,KIA,류은재,Outfielder,,,06 KIA 육성선수,06KIA
1949,76715,2006,Hanwha,류현진,Pitcher,25000만원,200000만원,06 한화 2차 1라운드 2순위,06한화
1950,76720,2006,Hanwha,정범모,,,,06 한화 2차 3라운드 18순위,06한화
1951,76729,,,김경선,Pitcher,,,02 한화 2차 7라운드 52순위,
1952,76743,2006,Hanwha,연경흠,Outfielder,,,02 한화 2차 12라운드 90순위,06한화
1953,76746,2006,Hanwha,김태완,,,,02 한화 2차 8라운드 60순위,06한화
1954,76749,,,임재청,Pitcher,,,,
1955,76753,2006,Hanwha,송광민,Infielder,10000만원,25000만원,02 한화 2차 10라운드 76순위,06한화
1956,76757,2006,Hanwha,유원상,Pitcher,55000만원,8000만원,06 한화 1차,06한화
1957,76758,,,안영진,Pitcher,,,02 한화 2차 11라운드 83순위,
1958,76759,2006,Hanwha,양승진,Pitcher,,,06 한화 2차 2라운드 10순위,06한화
1959,76763,,,신해수,Pitcher,,,06 한화 2차 4라운드 26순위,
1960,76802,2006,SK,김성현,Infielder,7000만원,15000만원,06 SK 2차 3라운드 20순위,06SK
1961,76810,,,시오타니,Infielder,,,06 SK 자유선발,
1962,76812,2006,SK,이재원,Catcher,25000만원,10000만원,06 SK 1차,06SK
1963,76822,2006,SK,이한진,,,,02 SK 2차 10라운드 75순위,06SK
1964,76829,,,김성훈,Pitcher,,,06 SK 1라운드 4순위,
1965,76836,,,피커링,Infielder,,,06 SK 자유선발,
1966,76849,2006,SK,이명기,,,,06 SK 2차 8라운드 63순위,06SK
1967,76854,2006,SK,홍명찬,Infielder,,,06 SK 2차 2라운드 12순위,06SK
1968,76858,2006,SK,박희수,,,,02 SK 2차 6라운드 43순위,06SK
1969,76868,2008,Police,김용섭,Outfielder,,,02 SK 2차 5라운드 19순위,08경찰
1970,76869,2006,SK,김재현,,,,06 SK 2차 5라운드 36순위,06SK
1971,77104,2007,LG,박용근,,,,07 LG 2차 1라운드 3순위,07LG
1972,77126,,,최유건,Pitcher,,,,
1973,77147,1997,Atlanta Braves,봉중근,Pitcher,,,07 LG 1차,97애틀란타
1974,77154,2007,LG,이승우,Pitcher,,,07 LG 2차 3라운드 19순위,07LG
1975,77156,,,김준호,Outfielder,,,03 LG 2차 9라운드 67순위,
1976,77157,,,발데스,Outfielder,,,07 LG 자유선발,
1977,77199,2007,LG,옥스프링,,,,07 LG 자유선발,07LG
1978,77211,2007,Doosan,이용찬,Pitcher,45000만원,20000만원,07 두산 1차,07두산
1979,77229,2007,Doosan,이원재,Pitcher,,,07 두산 2차 1라운드 7순위,07두산
1980,77242,,,이두환,Infielder,,,07 두산 2차 2라운드 10순위,
1981,77243,2007,Doosan,허도환,Catcher,,10000만원,03 두산 2차 7라운드 56순위,07두산
1982,77248,2007,Doosan,오재원,Infielder,,30000만원,03 두산 2차 9라운드 72순위,07두산
1983,77251,2007,Doosan,임태훈,Pitcher,,,07 두산 1차,07두산
1984,77253,2007,Doosan,이용호,Pitcher,,,07 두산 2차 6라운드 42순위,07두산
1985,77257,,,이승학,,,,,
1986,77263,2007,Doosan,김강률,Pitcher,8000만원,10000만원,07 두산 2차 4라운드 26순위,07두산
1987,77314,2007,Hyundai,김남형,,,,07 현대 2차 3라운드 18순위,07현대
1988,77318,2007,Hyundai,장시환,Pitcher,18000만원,15000만원,07 현대 2차 1라운드 2순위,07현대
1989,77326,2007,Hyundai,임태준,Catcher,,,07 현대 2차 2라운드 15순위,07현대
1990,77443,,,매존,Pitcher,,,07 삼성 자유선발,
1991,77444,,,윌슨,Pitcher,,,07 삼성 자유선발,
1992,77446,2007,Samsung,백정현,Pitcher,15000만원,40000만원,07 삼성 2차 1라운드 8순위,07삼성
1993,77452,2007,Samsung,이동걸,,,,07 삼성 2차 7라운드 52순위,07삼성
1994,77454,2007,Samsung,김종호,,,,07 삼성 2차 4라운드 25순위,07삼성
1995,77462,2007,Samsung,김동욱,Infielder,,,07 삼성 1차,07삼성
1996,77463,2003,Boston Redsox,채태인,Infielder,10000만원,10000만원,07 해외진출선수 특별지명,03보스턴
1997,77464,2007,Samsung,임익준,Infielder,,,07 삼성 2차 3라운드 24순위,07삼성
1998,77466,2008,Samsung,최원제,Infielder,,,08 삼성 2차 1라운드 8순위,08삼성
1999,77503,,,리오스,Infielder,,,07 롯데 자유선발,
2000,77517,2007,Lotte,김이슬,,,,,07롯데
2001,77532,2007,Lotte,손아섭,Outfielder,8000만원,50000만원,07 롯데 2차 4라운드 29순위,07롯데
2002,77552,2007,Lotte,이창석,Outfielder,,,03 롯데 2차 9라운드 65순위,07롯데
2003,77563,2007,Lotte,이상화,Pitcher,20000만원,4000만원,07 롯데 1차,07롯데
2004,77564,2007,Lotte,김민성,Infielder,10000만원,20000만원,07 롯데 2차 2라운드 13순위,07롯데
2005,77566,2007,Lotte,이재곤,Pitcher,,,07 롯데 1차,07롯데
2006,77591,1999,Boston Redsox,송승준,Pitcher,20000만원,5000만원,07 해외진출선수 특별지명,99보스턴
